#;Text;Notes;Owner;;
111;You return to us with the remains of Korbu, but where is his Sarcophagus? We cannot complete the act of reanimation without it!  Return to us when you have both the remains and the Sarcophagus!;;Lathean;;
112;You return to us with the Sarcophagus of Korbu, but where are his remains? We cannot complete the act of reanimation without them!  Return to us when you have both the Sarcophagus and his remains!;;Lathean;;
113;Ah, you seek to achieve the ultimate in the darker arts.  The necromancer’s among you seek to turn themselves into Liches, the most potent of necromancers.  Very well, I can perform this transformation for you, but you must do something for me...and get something for yourselves.  I require the Lost Book of Khel.  It contains secrets of necromancy that had been hidden since Khel’s tower sank beneath the waves.  The Lizardmen of Dagger Wound celebrated when the sea took Khel and his knowledge from us.  With the volcanic upheaval in that region, I believe the Tower of Khel can be found.  Retrieve the book from the library and bring it to me!  Now, for yourselves, you will need a Lich Jar for every necromancer that wishes to become a Lich.  Zanthora, the Mad Necromancer keeps a large supply of these jars, perhaps she will sell you one!  If not you must take them from her!;;Vetrinus Taleshire;;
114;You have the Lost Book of Khel, however you lack the Lich Jars needed to complete the transformation!  Return here when you have one for each necromancer in your party!;;Vetrinus Taleshire;;
115;You do not have the Lost Book of Khel!  I cannot help you, if you do not help me!  Return here with the Book and a Lich Jar for each necromancer in your party that wishes to become a Lich!;;Vetrinus Taleshire;;
116;You have brought everything needed to perform the transformation!  So be it!  All necromancer’s in your party will be transformed into Liches!  May the dark energies flow through them for all eternity!  The rest of you will gain what knowledge I can teach them as reward for their assistance!  Lets begin!;;;;
;;;;;
"After we have completed, good friend Lathean can handle any future promotions for your party.""";;Vetrinus Taleshire;;;
117;You have brought us the Sarcophagus of Korbu and his sacred remains.  We will attempt to reanimate Korbu and seek his wisdom in these troubled times!  The vampires among you will be transformed into Nosferatu, and the others will be taught what skills we can teach them as reward for your service.;;Lathean;;
118;Lair of the Feathered Serpent?  That could possibly refer to the poisonous couatl, but they have not been seen for centuries.;;Cleric Promo Clue;;
119;The Prophecies of the Sun have never been found.  They may not event exist. The Prophecies were written by our greatest prophet.  If they are found it is our hope they will be returned to us!;;Cleric Promo Clue;;
120;Thank you for finding the Prophecies of the Sun.  May the Sun always light you way and provide you with protection!;;Verish;;
121;You returned Korbu to us, and we will always be in your debt!  Now leave me, so that I may consult the elders!;;Lathean;;
122;You must be a member of this guild to study here.;;;;
123;Not in your condition!;;;;
124;You're already a member of this guild.;;;;
125;You don't have enough gold!;;;;
126;You must first be an expert in this skill before you can become a master!;;;;
127;You must first be a master in this skill before you can become a grandmaster!;;;;
128;You don't meet the requirements, and cannot be taught until you do.;;;;
129;You are already an expert in this skill.;;;;
130;You are already a master in this skill.;;;;
131;You are already a grandmaster in this skill.;;;;
132;You must know the skill before you can become an expert in it!;;;;
133;This month's bounty is on a %s.  Kill it and return before the end of the month to collect the %lu gold reward.;;Monster hunt 1;;
134;Congratulations on defeating the %s!  Here is the %lu gold reward.  Come back next month for a new bounty.;;Monster hunt 2;;
135;Someone has already claimed the bounty this month.  Come back next month for a new bounty.;;Monster hunt 3;;
136;Games are played with the house Arcomage deck. We will supply the opponent.  Victory conditions vary per inn. Build your tower, destroy your opponent's tower, or collect enough resources before your opponent does. ;;;;
;;;;;
Large yellow numbers in column are the generators. This is how many new units of a particular resource you will receive on your next turn. Small black numbers in column are the resources. This is how many units you have available to spend on your current turn.;;;;;
;;;;;
Cards: Each have their own cost to play, indicated in a small circle in the lower right corner of the card. The cost will be deducted from your resources according to the color of the card.  Left click on a card plays the card. Right click on a card to discard without playing.;;;;;
;;;;;
Red represents your Quarry Generator which produces your Brick resources, blue represents your Magic Generator which produces Gem resources, green represents your Zoo generator which produces Beast resources. ;;;;;
"	Arcomage Rules	";;;;;
137;All Arcomage games here start with each player having a Tower of 15, Wall of 5.  The object is to get to either a Tower of 30, one of the resources to 100, or to destroy your opponent's Tower.;Arcomage Conditions 1;;;
138;All Arcomage games here start with each player having a Tower of 20 and a Wall of 5.  The object is to get to either a Tower of 50, one of the resources to 150, or to destroy your opponent's Tower.;Arcomage Conditions 2;;;
139;All Arcomage games here start with each player having a Tower of 20 and a Wall of 5.  The object is to get to either a Tower of 50, one of the resources to 150, or to destroy your opponent's Tower.;Arcomage Conditions 3;;;
140;All Arcomage games here start with each player having a Tower of 25 and a Wall of 10.  The object is to get to either a Tower of 75, one of the resources to 200, or to destroy your opponent's Tower.;Arcomage Conditions 4;;;
141;All Arcomage games here start with each player having a Tower of 25 and a Wall of 10.  The object is to get to either a Tower of 75, one of the resources to 200, or to destroy your opponent's Tower.;Arcomage Conditions 5;;;
142;All Arcomage games here start with each player having a Tower of 30 and a Wall of 15.  The object is to get to either a Tower of 100, one of the resources to 300, or to destroy your opponent's Tower.;Arcomage Conditions 6;;;
143;All Arcomage games here start with each player having a Tower of 30 and a Wall of 15.  The object is to get to either a Tower of 100, one of the resources to 300, or to destroy your opponent's Tower.;Arcomage Conditions 7;;;
144;All Arcomage games here start with each player having a Tower of 20 and a Wall of 10.  The object is to get to either a Tower of 150, one of the resources to 400, or to destroy your opponent's Tower.;Arcomage Conditions 8;;;
145;All Arcomage games here start with each player having a Tower of 20 and a Wall of 10.  The object is to get to either a Tower of 200, one of the resources to 500, or to destroy your opponent's Tower.;Arcomage Conditions 9;;;
146;All Arcomage games here start with each player having a Tower of 20 and a Wall of 50.  The object is to get to either a Tower of 100, one of the resources to 300, or to destroy your opponent's Tower.;Arcomage Conditions 10;;;
147;All Arcomage games here start with each player having a Tower of 10 and a Wall of 20.  The object is to get to either a Tower of 125, one of the resources to 350, or to destroy your opponent's Tower.;Arcomage Conditions 11;;;
